ID,a,e,i,Omega,omega,M,q,Q,period_yr,match_full_name,pdes,spkid,kind,sbdb_class,pha,H,diameter_km,moid_au,data_arc_d,n_obs,condition_code,first_obs,last_obs,soln_date,orbit_id,sbdb_epoch_jd,sbdb_a,sbdb_e,sbdb_i,sbdb_om,sbdb_w,sbdb_ma,match_dist,second_best,second_dist,dM_sbdb,hz_a,hz_e,hz_i,hz_om,hz_w,hz_ma,hz_da,hz_de,hz_di,hz_dom,hz_dw,hz_dM,hz_maxdev
38,2.1368372,0.5778302,9.53681,78.7561,39.13098,286.60515,0.90210813335656,3.37156626664344,3.123612510048614,31669 (1999 JT6),31669,20031669,an,APO,Y,16.19,,.0012154,11040,1673,0,1996-06-12,2026-09-03,2026-09-04 06:21:23,JPL 234,2461200.5,2.1368372168563,0.5778302071206103,9.536811492316927,78.75610541466426,39.13097993446976,286.6051476828094,0.00028171205129994806,(2017 WS13),287.079401044623,-2.3171905922936276e-06,2.136837216337975,0.5778302071464686,9.536811491448447,78.75610540948529,39.13097993093337,286.6051478555,1.6337974972913116e-08,7.146468639085413e-09,1.4914484474104484e-06,5.409485282825699e-06,-6.906662974870414e-08,-2.1445000015773985e-06,5.409485282825699e-06
39,2.0053413,0.5700748,52.36973,252.04419,219.55372,117.7066,0.86214675947076,3.14853584052924,2.8397652947556566,369264 (2009 MS),369264,20369264,an,APO,Y,16.35,1.515,.0436892,6255,473,0,2009-06-19,2026-08-04,2026-08-05 06:51:01,JPL 87,2461200.5,2.005341305500258,0.5700747704830306,52.36974855826209,252.0441927245203,219.5537153641062,117.7065821942745,0.0009678968403783313,(2020 WP1),845.4370850363844,-1.780572549137105e-05,2.005341305500834,0.5700747704475905,52.36974855888087,252.0441927298916,219.553715364032,117.7065822260458,5.500834010518929e-09,-2.9552409519517653e-08,1.8558880874763872e-05,2.729891605213197e-06,-4.635967997046464e-06,-1.7773954198219144e-05,1.7773954198219144e-05
40,2.2749288,0.5664273,9.28064,247.76284,322.40456,21.0016,0.9863470221237601,3.56351057787624,3.4312448755660925,163051 (2001 YJ4),163051,20163051,an,APO,Y,16.33,,.0326771,17741,2132,0,1978-02-05,2026-09-02,2026-09-03 06:18:50,JPL 392,2461200.5,2.274928837262584,0.5664273126026141,9.280643173479517,247.7628419468742,322.4045551992932,21.00159589845569,0.00030707327519126425,(2025 LQ),366.9283580693625,-4.101544305967764e-06,2.274928837779189,0.5664273125201954,9.280643170831421,247.7628419519066,322.4045551912367,21.0015957214652,3.777918911040956e-08,1.2520195435961057e-08,3.1708314214284883e-06,1.9519065972417593e-06,-4.808763321761944e-06,-4.278534788682009e-06,4.808763321761944e-06
41,2.5345579,0.6190904,47.83485,55.15904,187.34432,105.13552,0.9654374358658399,4.10367836413416,4.035090923276905,507716 (2013 UP8),507716,20507716,an,APO,Y,16.35,,.0422866,4362,221,0,2013-10-25,2025-10-04,2025-10-05 06:20:50,61,2461200.5,2.534557897460023,0.6190903795670463,47.83484886870739,55.15904326629273,187.3443309599889,105.1355191356261,0.0005760651810316035,(2022 GX3),882.6242344238942,-8.643739022318186e-07,2.534557896564017,0.6190903796073497,47.8348488785461,55.15904326951684,187.3443309645116,105.1355193712904,-3.4359826095453627e-09,-2.0392650346146013e-08,-1.1214539057391448e-06,3.269516838599884e-06,1.0964511602651328e-05,-6.287095857260283e-07,1.0964511602651328e-05
42,1.0569542,0.3442881,25.15147,236.20005,255.58121,238.7447,0.69305744669498,1.42085095330502,1.0866364109668516,68950 (2002 QF15),68950,20068950,an,APO,Y,16.39,1.650,.00610739,25963,2954,0,1955-07-23,2026-08-22,2026-08-29 06:18:25,JPL 530,2461200.5,1.056954171251775,0.3442881057690048,25.15147283752495,236.2000565723965,255.5812037934231,238.7447020512931,0.0004747456551837634,(2020 WH),365.94383754165466,2.0512931087068864e-06,1.056954171248535,0.3442881057533692,25.15147283783736,236.2000565714731,255.5812038014383,238.744701946505,-2.8751464986598307e-08,5.753369225480753e-09,2.8378373606585683e-06,6.5714731078969635e-06,-6.198561692372095e-06,1.946504994521092e-06,6.5714731078969635e-06
43,2.1080611,0.7625195,11.62102,135.99028,107.91942,275.26427,0.50062340405855,3.7154987959414503,3.0607283870380018,382395 (1990 SM),382395,20382395,an,APO,Y,16.40,,.0334116,13985,275,0,1987-09-28,2026-01-11,2026-01-12 05:57:21,92,2461200.5,2.108061106447199,0.762519393319993,11.62102154451683,135.9902989660166,107.9194127995397,275.2642604824362,0.0010394320215491382,(2004 QB),431.046853789801,-9.517563796634931e-06,2.108061106465227,0.7625193933272852,11.62102154451452,135.9902989602306,107.9194128073043,275.2642604962337,6.465227020413522e-09,-1.0667271477249329e-07,1.5445145198356158e-06,1.8960230590892024e-05,-7.192695704816288e-06,-9.503766307261685e-06,1.8960230590892024e-05
44,0.7615816,0.6016359,20.2845,203.55397,148.33841,279.20801,0.30338676866055997,1.21977643133944,0.6646219254296563,163243 (2002 FB3),163243,20163243,an,ATE,Y,16.42,1.682,.00314578,8856,1995,0,2002-03-18,2026-06-16,2026-06-17 06:22:31,JPL 378,2461200.5,0.761581594859086,0.6016359830510951,20.28450540275565,203.5539802128999,148.3383919040394,279.2080124749732,0.001086281995455461,(2016 HS6),617.8489890838656,2.4749732006057457e-06,0.7615815948639818,0.6016359830727861,20.28450540397226,203.5539802107857,148.3383919051233,279.208012444576,-5.136018166318479e-09,8.307278609454016e-08,5.403972259898637e-06,1.0210785717390536e-05,-1.8094876708119045e-05,2.444576011839672e-06,1.8094876708119045e-05
45,1.5062784,0.4303842,37.98278,164.09288,125.15536,49.97368,0.85799997583872,2.15455682416128,1.8486635253240153,8566 (1996 EN),8566,20008566,an,APO,Y,16.47,1.568,.022431,15282,3649,0,1983-04-06,2025-02-06,2025-02-07 06:00:27,294,2461200.5,1.506278431810615,0.4303842862505558,37.98278074873155,164.0928825658955,125.1553536665697,49.97368326853591,0.00038588915964494575,(2017 FF65),215.5369494674863,3.2685359201423125e-06,1.506278431861609,0.430384286285494,37.98278074935848,164.0928825635076,125.1553536652322,49.97368319537911,3.186160890678025e-08,8.628549402756036e-08,7.49358484597451e-07,2.5635075928676088e-06,-6.334767817861575e-06,3.195379122189479e-06,6.334767817861575e-06
46,2.1965633,0.5440374,13.53118,82.01076,204.47648,312.60606,1.00155071333258,3.3915758866674204,3.25548414638974,3671 Dionysus (1984 KD),3671,20003671,an,APO,Y,16.50,1.5,.0157607,15365,1193,0,1984-05-27,2026-06-21,2026-09-02 08:22:59,JPL 231,2461200.5,2.196563341845621,0.5440374412790023,13.53117977687433,82.01077735624926,204.4764622709974,312.6060597763846,0.0012440191511869975,(2025 JJ2),296.25638690503916,-2.2361541596183088e-07,2.196563342552698,0.5440374412648084,13.53117977727205,82.01077735924794,204.4764622743857,312.606059514864,4.2552697809838946e-08,4.126480834809598e-08,-2.227279516375802e-07,1.735924792001242e-05,-1.7725614299024528e-05,-4.851360131397087e-07,1.7725614299024528e-05
47,2.8487174,0.6529252,1.99822,141.2725,293.89656,298.65131,0.98871802186152,4.70871677813848,4.8081062080279215,214869 (2007 PA8),214869,20214869,an,APO,Y,16.51,,.0302679,8796,791,0,2002-07-13,2026-08-12,2026-08-15 06:51:50,JPL 183,2461200.5,2.848717454946337,0.6529251623616815,1.998216505735907,141.2725529821645,293.8965027409162,298.651302119041,0.003905571847997717,(2022 CG2),265.3273433517161,-7.880959003614407e-06,2.848717455651474,0.6529251622966369,1.998216504405512,141.2725530925182,293.8965026457123,298.6513019557756,5.565147409569704e-08,-3.770336309827371e-08,-3.4955944880898926e-06,5.3092518186304005e-05,-5.7354287719135755e-05,-8.044224443892745e-06,5.7354287719135755e-05
48,2.6346507,0.8696748,5.9548,84.58326,302.38055,277.11768,0.34336137940764005,4.92594002059236,4.276461508533989,139359 (2001 ME1),139359,20139359,an,APO,Y,16.52,,.0134442,8772,740,0,2001-05-25,2025-05-31,2026-06-16 11:32:04,JPL 136,2461200.5,2.634650239411342,0.8696747013569716,5.95480413405054,84.58332817941987,302.3804834506502,277.1178590139854,0.00479446689157785,(2024 YE5),479.6024454099873,0.0001790139854165318,2.634650238472042,0.869674701405485,5.954804131371903,84.58332823619457,302.3804833916005,277.117859237789,-4.615279580733045e-07,-9.859451499671934e-08,4.131371903248748e-06,6.82361945791854e-05,-6.660839954975017e-05,0.00017923778898421006,0.00017923778898421006
49,1.0779942,0.8270189,22.80162,87.94857,31.44438,329.18266,0.18647262250962,1.9695157774903802,1.1192436427548702,1566 Icarus (1949 MA),1566,20001566,an,APO,Y,16.53,1.0,.0338047,27807,1792,0,1949-07-01,2025-08-18,2026-06-16 11:32:04,JPL 195,2461200.5,1.077994212612045,0.8270188506567441,22.80164022873813,87.94856454873877,31.44439446567389,329.1826621295523,0.0012768447961480711,(2007 MK6),401.7704595271656,2.129552285623504e-06,1.077994212599243,0.8270188506447128,22.80164022384822,87.94856453909104,31.44439447609292,329.1826619851809,1.259924298224746e-08,-4.935528719052229e-08,2.0223848220979335e-05,-5.460908965915223e-06,1.4476092928816797e-05,1.9851809156534728e-06,1.4476092928816797e-05
50,1.8662592,0.5078643,10.61149,284.1074,61.54418,231.68165,0.9184527777734399,2.8140656222265603,2.5495171780363886,99248 (2001 KY66),99248,20099248,an,APO,Y,16.54,1.115,.0466999,12734,3607,0,1991-06-08,2026-04-19,2026-09-03 06:18:32,JPL 352,2461200.5,1.866259181186678,0.5078642903007358,10.61148261192053,284.1074026566808,61.54417486470791,231.6816479645879,0.00046985368384232115,483472 (2002 NX),364.95450649686586,-2.035412080658716e-06,1.866259180846105,0.5078642903634774,10.6114826122529,284.1074026551823,61.54417486706836,231.6816481683666,-1.915389491458086e-08,-9.63652269092563e-09,-7.387747100295883e-06,2.655182299804437e-06,-5.1329316477222164e-06,-1.8316333978418697e-06,5.1329316477222164e-06
51,2.0361805,0.4927933,10.029,313.49561,344.83848,49.36415,1.0327643920093499,3.03959660799065,2.9055236245451606,39572 (1993 DQ1),39572,20039572,an,AMO,Y,16.56,1.554,.0270103,11718,892,0,1993-02-26,2025-03-28,2026-06-06 01:01:06,JPL 187,2461200.5,2.03618046623403,0.492793301049989,10.02899374088699,313.4956481330419,344.8384480210803,49.36413457206289,0.002508193826302986,(2026 PM),200.080597853837,-1.5427937114509405e-05,2.036180466350726,0.4927933010502493,10.02899373839862,313.4956481329444,344.8384480157426,49.36413459535841,-3.364927403382012e-08,1.050249331946418e-09,-6.261601379620174e-06,3.813294438259618e-05,-3.198425741857136e-05,-1.5404641601435287e-05,3.813294438259618e-05
52,1.7352089,0.5283516,42.36114,131.99742,300.71884,105.2967,0.8184085013507599,2.65200929864924,2.2857443230069947,89959 (2002 NT7),89959,20089959,an,APO,Y,16.55,1.407,.000333015,26291,1971,0,1954-07-10,2026-07-03,2026-09-01 06:20:58,JPL 244,2461200.5,1.73520889912276,0.5283515667275085,42.36113116259965,131.9974182881755,300.7188457192464,105.2966912382891,0.0005373810784136064,(2017 CY31),471.6980622720702,-8.761710887483787e-06,1.735208899175718,0.5283515667488823,42.3611311607561,131.9974182887048,300.7188457137566,105.2966910933181,-8.242819760084785e-10,-3.325111774810097e-08,-8.839243896829885e-06,-1.7112951979925128e-06,5.713756593195285e-06,-8.90668189867938e-06,8.90668189867938e-06
53,2.31463,0.6050551,29.53092,132.13915,224.21624,268.48277,0.9141513138870002,3.715108686113,3.5214568130206922,385343 (2002 LV),385343,20385343,an,APO,Y,16.55,1.359,.00741433,8770,1963,0,2002-06-01,2026-06-05,2026-06-07 19:17:01,JPL 301,2461200.5,2.31463003245143,0.6050551059388053,29.5309195292078,132.1391425381684,224.2162364030364,268.4827711160875,0.0004162823342449017,549459 (2011 JX1),471.2523027362941,1.1160875033056072e-06,2.314630032921909,0.6050551059144725,29.53091953004591,132.1391425383684,224.2162363918705,268.4827709292338,3.292190875470169e-08,5.914472578361085e-09,-4.6995408808925276e-07,-7.461631611249686e-06,-3.608129503618329e-06,9.292338063460193e-07,7.461631611249686e-06
54,1.319908,0.3266154,17.99169,18.12085,48.77155,331.74911,0.8888057206168001,1.7510102793832003,1.5164059915196397,68216 (2001 CV26),68216,20068216,an,APO,Y,16.57,0.994,.0243888,8878,3052,0,2001-02-01,2025-05-24,2025-12-09 08:41:42,557,2461200.5,1.319908047368223,0.326615401223688,17.99168617086987,18.12086387761818,48.77154458170832,331.7491105272152,0.0007705652210036921,(2023 UM2),213.63998788959466,5.272152066027047e-07,1.319908047420651,0.3266154012189349,17.99168617000349,18.12086387598166,48.77154458433266,331.7491104095341,4.7420650961527144e-08,1.218934897462276e-09,-3.829996508386557e-06,1.3875981665023573e-05,-5.415667345687325e-06,4.095341523679963e-07,1.3875981665023573e-05
55,1.7074001,0.4367044,22.71515,302.02023,24.71568,91.62974,0.9617709637695601,2.45302923623044,2.231017381328187,68548 (2001 XR31),68548,20068548,an,APO,Y,16.57,1.182,.0253827,11630,1389,0,1994-04-06,2026-02-07,2026-03-11 07:20:43,262,2461200.5,1.707400123005336,0.4367044386411098,22.71515285274391,302.0202378414131,24.71568314728102,91.62974139665714,0.00045313353337144335,(2001 OF25),271.72341614723985,1.3966571259516058e-06,1.707400123031142,0.4367044387017009,22.7151528515763,302.020237841909,24.71568314866616,91.62974144227697,2.303114188251243e-08,3.870170089959046e-08,2.851576297757674e-06,7.841908995942504e-06,3.1486661669077876e-06,1.442276982288604e-06,7.841908995942504e-06
56,1.348659,0.3295322,33.46935,117.85066,47.49688,264.1083,0.9042324326801999,1.7930855673198,1.5662216839025551,7482 (1994 PC1),7482,20007482,an,APO,Y,16.58,1.052,.000613959,18595,2081,0,1974-09-22,2025-08-20,2025-12-09 05:25:28,344,2461200.5,1.348658955990375,0.3295321759502599,33.46934749204918,117.8506529325638,47.49688657781213,264.1083041354863,0.0005030065784642321,(2026 BV2),512.8634354889809,4.135486335599126e-06,1.348658956122474,0.3295321759668011,33.46934749057269,117.8506529308474,47.49688657019556,264.1083040201408,-4.3877526056945726e-08,-2.4033198875450523e-08,-2.5094273112813426e-06,-7.0691526161681395e-06,6.570195552058067e-06,4.020140806915151e-06,7.0691526161681395e-06
57,1.4229631,0.2897508,55.89453,171.12615,186.41125,194.80694,1.01065840340452,1.83526779659548,1.6974244646441157,144332 (2004 DV24),144332,20144332,an,APO,Y,16.60,,.00554886,25995,2148,0,1955-04-24,2026-06-25,2026-09-03 06:18:33,JPL 316,2461200.5,1.422963085370654,0.289750752167058,55.89452431108673,171.1261505006782,186.4112429055532,194.8069378611902,0.000465542640318015,(2025 SR3),984.7341659606988,-2.138809804819175e-06,1.422963085370958,0.2897507521644659,55.89452431223464,171.12615050057,186.4112429038078,194.8069378463418,-1.4629041977798352e-08,-4.7835534089379905e-08,-5.687765366246822e-06,5.005699961202481e-07,-7.096192206290652e-06,-2.1536581868986104e-06,7.096192206290652e-06
58,3.0280445,0.727252,20.16655,110.95612,126.42497,263.41986,0.825893081286,5.230195918714,5.269184187580908,485652 (2011 WO41),485652,20485652,an,APO,Y,16.60,,.0131123,3879,702,0,2011-11-23,2022-07-07,2026-02-14 05:54:47,114,2461200.5,3.028044479443485,0.7272519353672633,20.16655077642213,110.9561232853089,126.4249581817892,263.4198518546545,0.0006283292239802292,(2022 KR7),241.06087328898303,-8.14534553228441e-06,3.028044479212724,0.7272519353781309,20.16655078003096,110.9561232584665,126.424958189887,263.4198519667091,-2.0787275900602253e-08,-6.462186907807421e-08,7.800309589356402e-07,3.2584665063950524e-06,-1.1810112994226074e-05,-8.033290953335381e-06,1.1810112994226074e-05
59,1.6359485,0.5001928,7.40973,10.62092,105.96629,96.27681,0.8176588391292,2.4542381608708,2.09244688113823,5011 Ptah (6743 P-L),5011,20005011,an,APO,Y,16.64,,.0245205,24003,782,0,1960-09-24,2026-06-13,2026-06-14 06:20:29,JPL 187,2461200.5,1.635948502674329,0.5001928386152668,7.409734888368719,10.62090492483549,105.9663030239363,96.2768192349813,0.0010285527856949048,(2021 GY9),229.15905563278488,9.234981291683653e-06,1.635948502853071,0.5001928385970722,7.409734888292768,10.62090491079685,105.9663030368257,96.27681894722079,2.8530708906515656e-09,3.859707220499331e-08,4.888292767901703e-06,-1.508920314563511e-05,1.3036825691870035e-05,8.947220806021505e-06,1.508920314563511e-05
60,0.6423893,0.6883841,38.87863,244.89558,192.65395,5.45664,0.20017871986987,1.08459988013013,0.5148698343159638,66391 Moshup (1999 KW4),66391,20066391,an,ATE,Y,16.64,1.317,.0132404,10188,3871,0,1998-05-29,2026-04-20,2026-04-20 06:20:49,368,2461200.5,0.6423893266185235,0.6883840168509753,38.87861960632899,244.8955891771853,192.6539401611728,5.456735051786742,0.0008665983533315506,(2015 KB57),1026.8716801999299,9.505178672952752e-05,0.6423893266274207,0.6883840168659721,38.87861960776022,244.8955891721224,192.6539401591256,5.456733771394429,2.662742060177692e-08,-8.313402799497993e-08,-1.0392239779832835e-05,9.1721224180219e-06,-9.840874412248013e-06,9.377139443245142e-05,9.377139443245142e-05
61,2.5262805,0.7117857,4.44104,177.7231,316.20909,307.68577,0.7281101659111501,4.32445083408885,4.015340273390912,217628 Lugh (1990 HA),217628,20217628,an,APO,Y,16.68,1.4,.0338864,24078,536,0,1960-09-24,2026-08-27,2026-08-28 05:48:15,JPL 82,2461200.5,2.526280534718457,0.7117856260973109,4.441042008844772,177.7231373287909,316.2090320513922,307.6857695672561,0.0034513533402313833,(2020 WQ1),284.52179519002976,-4.327438887230528e-07,2.526280534875887,0.7117856260525046,4.441042007514306,177.7231373507846,316.2090320317449,307.6857695500022,3.487588706718725e-08,-7.394749534928025e-08,2.0075143059017364e-06,3.735078462341335e-05,-5.796825507786707e-05,-4.499977990235493e-07,5.796825507786707e-05
62,2.387441,0.605372,23.72574,9.79921,145.04893,80.61119,0.9421510669479999,3.832730933052,3.6889177470026633,374851 (2006 VV2),374851,20374851,an,APO,Y,16.71,,.0108545,8092,1610,0,2002-10-04,2024-11-29,2025-10-10 06:20:53,186,2461200.5,2.387441035013246,0.605371949006127,23.72574095756358,9.799215233965592,145.0489220585413,80.61119845511332,0.000489972094415813,(2025 FA),578.0470311981348,8.45511334546245e-06,2.387441035829408,0.605371948948063,23.72574095772708,9.799215228518168,145.0489220604319,80.61119813985212,3.5829407885046294e-08,-5.105193701115951e-08,9.57727081640769e-07,5.2285181766364985e-06,-7.939568121173579e-06,8.139852127442282e-06,8.139852127442282e-06
63,1.7840613,0.5082827,53.19536,357.06027,225.62494,232.59781,0.87725380547049,2.69086879452951,2.3829485127777703,140288 (2001 SN289),140288,20140288,an,APO,Y,16.73,1.263,.0177594,10719,535,0,1996-08-14,2025-12-19,2025-12-20 05:23:03,114,2461200.5,1.784061273087759,0.5082825675484516,53.19538845517877,357.0602810414595,225.6249335891161,232.5978093108448,0.0015819842188345525,(2021 EY3),612.3131239064827,-6.891552004617552e-07,1.784061273262018,0.5082825675040107,53.19538845284141,357.0602810400672,225.6249335914866,232.5978091701041,-2.6737982050661913e-08,-1.3249598929121476e-07,2.8452841405623985e-05,1.1040067192880088e-05,-6.408513399946969e-06,-8.298958960040181e-07,1.1040067192880088e-05
64,3.6552163,0.7238267,44.12226,19.21585,343.26959,158.3527,1.0094731477847898,6.300959452215211,6.988269139017023,(2010 HY22),2010 HY22,50518332,au,APO,Y,16.73,,.0286911,4987,65,1,2010-04-21,2023-12-16,2023-12-28 15:35:59,14,2461200.5,3.655213808419342,0.7238258874779522,44.12227560440807,19.21585259207119,343.2696429408805,158.3529057144186,0.004059695249492776,(2019 WF1),754.675541289249,0.00020571441859829065,2.645413958135457,0.3080878630315297,11.02052552809527,188.7137074694937,112.4727189788322,341.2727862406053,-1.009802341864543,-0.41573883696847036,-33.10173447190473,169.49785746949374,129.20312897883218,-177.07991375939469,177.07991375939469
